MERCADO,CATEGORIA,MARCA,VARIABLES,RY 2023,RY 2024
TOTAL TRADICIONALES,PAPEL HIGIENICO REG+HUM,ELITE,Vtas Unds (000),26336.577,20592.784
TOTAL TRADICIONALES,PAPEL HIGIENICO REG+HUM,IDEAL (PANAM),Vtas Unds (000),10852.821,10499.575
TOTAL TRADICIONALES,PASTAS SECAS,,Vtas Unds (000),334642.792,327558.88
TOTAL TRADICIONALES,PASTAS SECAS,ANITA,Vtas Unds (000),56481.047,64525.803
TOTAL TRADICIONALES,PASTAS SECAS,DON VITTORIO,Vtas Unds (000),26239.164,29708.225
TOTAL TRADICIONALES,PASTAS SECAS,MOLITALIA,Vtas Unds (000),34519.86,32168.739
TOTAL TRADICIONALES,PASTAS SECAS,NICOLINI,Vtas Unds (000),45811.713,41384.469
TOTAL TRADICIONALES,PASTAS SECAS,DON MAXIMO,Vtas Unds (000),37125.703,40729.024
TOTAL TRADICIONALES,PASTELITOS + BUDINES + BAÑADOS,,Vtas Unds (000),41952.846,39586.46
TOTAL TRADICIONALES,PASTELITOS + BUDINES + BAÑADOS,CHOCMAN,Vtas Unds (000),20821.711,17910.691
TOTAL TRADICIONALES,PASTELITOS + BUDINES + BAÑADOS,MARINELA,Vtas Unds (000),5807.672,7351.927
TOTAL TRADICIONALES,PASTELITOS + BUDINES + BAÑADOS,BIMBO,Vtas Unds (000),4390.674,3931.108
TOTAL TRADICIONALES,PASTELITOS + BUDINES + BAÑADOS,PYC,Vtas Unds (000),2491.677,2146.367
TOTAL TRADICIONALES,PASTELITOS + BUDINES + BAÑADOS,CREMINO REYENITO,Vtas Unds (000),4117.44,4633.266
TOTAL TRADICIONALES,POLVOS CHOCOLATADOS,,Vtas Unds (000),99375.696,92495.761
TOTAL TRADICIONALES,POLVOS CHOCOLATADOS,WINTER S,Vtas Unds (000),48056.829,40512.548
TOTAL TRADICIONALES,POLVOS CHOCOLATADOS,MILO,Vtas Unds (000),29991.51,29089.96
TOTAL TRADICIONALES,POLVOS CHOCOLATADOS,DONOFRIO,Vtas Unds (000),4928.067,6428.267
TOTAL TRADICIONALES,POLVOS CHOCOLATADOS,D GUSSTO,Vtas Unds (000),4993.567,6148.54
TOTAL TRADICIONALES,POLVOS CHOCOLATADOS,NESQUIK,Vtas Unds (000),4151.798,4107.121
TOTAL TRADICIONALES,POST WASH,,Vtas Unds (000),92948.644,100630.94
TOTAL TRADICIONALES,POST WASH,PANTENE,Vtas Unds (000),47714.983,55232.163
TOTAL TRADICIONALES,POST WASH,NUTRIBELA 15,Vtas Unds (000),16330.242,16950.694
TOTAL TRADICIONALES,POST WASH,AMARAS,Vtas Unds (000),7801.009,10329.227
TOTAL TRADICIONALES,POST WASH,BONAWELL,Vtas Unds (000),4960.634,4447.985
TOTAL TRADICIONALES,POST WASH,SEDAL,Vtas Unds (000),6000.53,6388.706
TOTAL TRADICIONALES,PROTECCION SANITARIA FEMENINA,,Vtas Unds (000),70136.195,62553.915
TOTAL TRADICIONALES,PROTECCION SANITARIA FEMENINA,NOSOTRAS NATURAL ALAS TELA GEL,Vtas Unds (000),28628.905,24441.915
TOTAL TRADICIONALES,PROTECCION SANITARIA FEMENINA,NOSOTRAS NATURAL BUE.NOCHES,Vtas Unds (000),8779.93,8847.477
TOTAL TRADICIONALES,PROTECCION SANITARIA FEMENINA,LADYSOFT NORMAL,Vtas Unds (000),9707.375,9616.21
TOTAL TRADICIONALES,PROTECCION SANITARIA FEMENINA,KOTEX NORMAL,Vtas Unds (000),6926.899,5348.438
TOTAL TRADICIONALES,PROTECCION SANITARIA FEMENINA,NOSOTRAS INVISIBLE RAPIGEL,Vtas Unds (000),1807.657,1600.611
TOTAL TRADICIONALES,QUITAMANCHAS Y PRELAVADO,,Vtas Unds (000),29543.38,28390.642
TOTAL TRADICIONALES,QUITAMANCHAS Y PRELAVADO,CLOROX,Vtas Unds (000),13399.253,13123.959
TOTAL TRADICIONALES,QUITAMANCHAS Y PRELAVADO,SAPOLIO,Vtas Unds (000),5269.189,5854.979
TOTAL TRADICIONALES,QUITAMANCHAS Y PRELAVADO,VANISH,Vtas Unds (000),6207.409,5932.23
TOTAL TRADICIONALES,QUITAMANCHAS Y PRELAVADO,O. MARCAS,Vtas Unds (000),1827.264,1856.32
TOTAL TRADICIONALES,QUITAMANCHAS Y PRELAVADO,OPAL,Vtas Unds (000),2838.557,1622.146
TOTAL TRADICIONALES,ROLLOS DE PAPEL P/COCINA,,Vtas Unds (000),37953.341,43233.127
TOTAL TRADICIONALES,ROLLOS DE PAPEL P/COCINA,NOVA,Vtas Unds (000),24487.377,25577.633
TOTAL TRADICIONALES,ROLLOS DE PAPEL P/COCINA,PARACAS,Vtas Unds (000),3992.258,10996.824
TOTAL TRADICIONALES,ROLLOS DE PAPEL P/COCINA,SCOTT,Vtas Unds (000),5791.377,3682.007
TOTAL TRADICIONALES,ROLLOS DE PAPEL P/COCINA,ELITE,Vtas Unds (000),1751.859,1116.403
TOTAL TRADICIONALES,ROLLOS DE PAPEL P/COCINA,SUPER,Vtas Unds (000),1407.017,1387.323
TOTAL TRADICIONALES,SERVILLETAS DE PAPEL,,Vtas Unds (000),8678.131,8770.522
TOTAL TRADICIONALES,SERVILLETAS DE PAPEL,ELITE,Vtas Unds (000),6099.26,6120.918
TOTAL TRADICIONALES,SERVILLETAS DE PAPEL,NOVA,Vtas Unds (000),1806.777,1796.516
TOTAL TRADICIONALES,SERVILLETAS DE PAPEL,TESS,Vtas Unds (000),253.812,265.23
TOTAL TRADICIONALES,SERVILLETAS DE PAPEL,O MARCAS,Vtas Unds (000),177.819,287.915
TOTAL TRADICIONALES,SERVILLETAS DE PAPEL,SCOTT,Vtas Unds (000),260.793,259.624
TOTAL TRADICIONALES,SHAMPOO,,Vtas Unds (000),177518.261,177164.605
TOTAL TRADICIONALES,SHAMPOO,H&S,Vtas Unds (000),77413.247,72145.365
TOTAL TRADICIONALES,SHAMPOO,SEDAL,Vtas Unds (000),39105.419,38149.128
TOTAL TRADICIONALES,SHAMPOO,PANTENE,Vtas Unds (000),37184.693,42086.574
TOTAL TRADICIONALES,SHAMPOO,SAVITAL,Vtas Unds (000),5212.936,4468.415
TOTAL TRADICIONALES,SHAMPOO,JOHNSON S,Vtas Unds (000),6710.308,6447.153
TOTAL TRADICIONALES,ST_CREMAS DENTALES,,Vtas Unds (000),35957.039,33114.479
TOTAL TRADICIONALES,ST_CREMAS DENTALES,COLGATE,Vtas Unds (000),16785.632,16273.811
TOTAL TRADICIONALES,ST_CREMAS DENTALES,KOLYNOS,Vtas Unds (000),8893.195,7530.609
TOTAL TRADICIONALES,ST_CREMAS DENTALES,DENTO,Vtas Unds (000),7836.743,7199.604
TOTAL TRADICIONALES,ST_CREMAS DENTALES,ORAL B,Vtas Unds (000),1765.591,1407.604
TOTAL TRADICIONALES,ST_CREMAS DENTALES,O. MARCAS,Vtas Unds (000),278.103,406.036
TOTAL TRADICIONALES,ST_SUAVIZANTES,,Vtas Unds (000),87752.749,84154.625
TOTAL TRADICIONALES,ST_SUAVIZANTES,DOWNY,Vtas Unds (000),41464.56,36927.858
TOTAL TRADICIONALES,ST_SUAVIZANTES,SUAVITEL,Vtas Unds (000),25656.04,26568.666
TOTAL TRADICIONALES,ST_SUAVIZANTES,BOLIVAR,Vtas Unds (000),17580.541,17350.295
TOTAL TRADICIONALES,ST_SUAVIZANTES,O. MARCAS,Vtas Unds (000),1028.717,1304.739
TOTAL TRADICIONALES,ST_SUAVIZANTES,DEST,Vtas Unds (000),1119.47,1291.833
TOTAL TRADICIONALES,TOSTADAS,,Vtas Unds (000),816.612,365.229
TOTAL TRADICIONALES,TOSTADAS,UNION,Vtas Unds (000),257.024,153.828
TOTAL TRADICIONALES,TOSTADAS,PYC,Vtas Unds (000),161.11,108.332
TOTAL TRADICIONALES,TOSTADAS,BIMBO,Vtas Unds (000),60.208,53.867
TOTAL TRADICIONALES,TOSTADAS,BIMBO RENDIDOR,Vtas Unds (000),75.127,48.111
TOTAL TRADICIONALES,TOSTADAS,VAMYS,Vtas Unds (000),5.92,1.092
TOTAL TRADICIONALES,YOGHURT,,Vtas Unds (000),139912.663,127041.224
TOTAL TRADICIONALES,YOGHURT,GLORIA,Vtas Unds (000),101014.698,93317.408
TOTAL TRADICIONALES,YOGHURT,LAIVE,Vtas Unds (000),18816.436,15816.353
TOTAL TRADICIONALES,YOGHURT,YOMOST,Vtas Unds (000),7339.581,6386.062
TOTAL TRADICIONALES,YOGHURT,BONLE,Vtas Unds (000),73.66,2795.805
TOTAL TRADICIONALES,YOGHURT,YOLEIT,Vtas Unds (000),1206.432,1482.383
PERU,ACEITES COMESTIBLES,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,ACEITES COMESTIBLES,M PROPIAS,Part. de Vtas Valor - CATEGORIA,21.696,18.588
PERU,ACEITES COMESTIBLES,PRIMOR,Part. de Vtas Valor - CATEGORIA,16.581,17
PERU,ACEITES COMESTIBLES,OTRAS MARCAS,Part. de Vtas Valor - CATEGORIA,7.382,12.735
PERU,ACEITES COMESTIBLES,MIRASOL,Part. de Vtas Valor - CATEGORIA,16.085,10.256
PERU,ACEITES COMESTIBLES,LA PATRONA,Part. de Vtas Valor - CATEGORIA,4.314,6.294
PERU,AGUAS,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,AGUAS,CIELO,Part. de Vtas Valor - CATEGORIA,39.824,36.447
PERU,AGUAS,SAN LUIS,Part. de Vtas Valor - CATEGORIA,18.706,20.652
PERU,AGUAS,SAN MATEO,Part. de Vtas Valor - CATEGORIA,12.179,10.649
PERU,AGUAS,SAN CARLOS,Part. de Vtas Valor - CATEGORIA,9.181,8.894
PERU,AGUAS,LOA,Part. de Vtas Valor - CATEGORIA,5.514,7.616
PERU,AVENAS,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,AVENAS,3 OSITOS,Part. de Vtas Valor - CATEGORIA,42.036,39.99
PERU,AVENAS,QUAKER,Part. de Vtas Valor - CATEGORIA,31.977,30.614
PERU,AVENAS,GRANO DE ORO (AGROIND.SANTA MARIA),Part. de Vtas Valor - CATEGORIA,9.799,11.868
PERU,AVENAS,SANTA CATALINA,Part. de Vtas Valor - CATEGORIA,10.334,11.042
PERU,AVENAS,O. MARCAS,Part. de Vtas Valor - CATEGORIA,2.259,3.229
PERU,BARRAS,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,BARRAS,CEREAL BAR,Part. de Vtas Valor - CATEGORIA,56.858,53.25
PERU,BARRAS,O MARCAS,Part. de Vtas Valor - CATEGORIA,17.236,23.952
PERU,BARRAS,NATURE VALLEY,Part. de Vtas Valor - CATEGORIA,5.033,5.378
PERU,BARRAS,MAMALAMA,Part. de Vtas Valor - CATEGORIA,5.638,5.324
PERU,BARRAS,WILD,Part. de Vtas Valor - CATEGORIA,4.469,3.925
PERU,CAFE MOLIDO Y EN GRANO,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,CAFE MOLIDO Y EN GRANO,CAFETAL SELECTO,Part. de Vtas Valor - CATEGORIA,46.199,44.493
PERU,CAFE MOLIDO Y EN GRANO,O.MARCAS,Part. de Vtas Valor - CATEGORIA,17.016,20.307
PERU,CAFE MOLIDO Y EN GRANO,ALTOMAYO GOURMET,Part. de Vtas Valor - CATEGORIA,7.304,7.231
PERU,CAFE MOLIDO Y EN GRANO,SELLO ROJO,Part. de Vtas Valor - CATEGORIA,6.486,6.736
PERU,CAFE MOLIDO Y EN GRANO,ALTOMAYO CLASICO,Part. de Vtas Valor - CATEGORIA,6.895,6.606
PERU,CAFE SOLUBLE Y MALTAS,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,CAFE SOLUBLE Y MALTAS,ALTOMAYO,Part. de Vtas Valor - CATEGORIA,38.469,39.614
PERU,CAFE SOLUBLE Y MALTAS,NESCAFE,Part. de Vtas Valor - CATEGORIA,41.444,38.675
PERU,CAFE SOLUBLE Y MALTAS,ECCO,Part. de Vtas Valor - CATEGORIA,8.601,8.832
PERU,CAFE SOLUBLE Y MALTAS,CAFETAL,Part. de Vtas Valor - CATEGORIA,1.43,3.836
PERU,CAFE SOLUBLE Y MALTAS,O. MARCAS,Part. de Vtas Valor - CATEGORIA,2.111,2.431
PERU,CALDOS EN CUBO,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,CALDOS EN CUBO,DONA GUSTA,Part. de Vtas Valor - CATEGORIA,70.993,75.226
PERU,CALDOS EN CUBO,MAGGI,Part. de Vtas Valor - CATEGORIA,28.71,24.588
PERU,CALDOS EN CUBO,O MARCAS,Part. de Vtas Valor - CATEGORIA,0.297,0.186
PERU,CEPILLOS DENTALES,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,CEPILLOS DENTALES,COLGATE,Part. de Vtas Valor - CATEGORIA,43.854,42.562
PERU,CEPILLOS DENTALES,ORAL B,Part. de Vtas Valor - CATEGORIA,18.98,20.806
PERU,CEPILLOS DENTALES,VITIS,Part. de Vtas Valor - CATEGORIA,10.655,12.106
PERU,CEPILLOS DENTALES,PRO,Part. de Vtas Valor - CATEGORIA,8.006,7.634
PERU,CEPILLOS DENTALES,KOLYNOS,Part. de Vtas Valor - CATEGORIA,4.719,4.004
PERU,CEREALES LISTOS,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,CEREALES LISTOS,ANGEL,Part. de Vtas Valor - CATEGORIA,66.108,65.891
PERU,CEREALES LISTOS,O.MARCAS,Part. de Vtas Valor - CATEGORIA,7.802,9.477
PERU,CEREALES LISTOS,M PROPIAS,Part. de Vtas Valor - CATEGORIA,5.42,5.274
PERU,CEREALES LISTOS,K.CORN FLAKES,Part. de Vtas Valor - CATEGORIA,3.739,3.441
PERU,CEREALES LISTOS,N.CORN FLAKES,Part. de Vtas Valor - CATEGORIA,3.207,2.665
PERU,CHOCOLATES,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,CHOCOLATES,SUBLIME,Part. de Vtas Valor - CATEGORIA,24.579,24.275
PERU,CHOCOLATES,TRIANGULO,Part. de Vtas Valor - CATEGORIA,10.966,10.734
PERU,CHOCOLATES,PRINCESA,Part. de Vtas Valor - CATEGORIA,6.707,7.556
PERU,CHOCOLATES,O MARCAS,Part. de Vtas Valor - CATEGORIA,5.97,6.725
PERU,CHOCOLATES,VIZZIO,Part. de Vtas Valor - CATEGORIA,6.447,5.862
PERU,CHOCOLATES P/TAZA Y REPOSTERIA,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,CHOCOLATES P/TAZA Y REPOSTERIA,SOL DEL CUSCO,Part. de Vtas Valor - CATEGORIA,47.981,50.256
PERU,CHOCOLATES P/TAZA Y REPOSTERIA,O. MARCAS,Part. de Vtas Valor - CATEGORIA,15.474,14.77
PERU,CHOCOLATES P/TAZA Y REPOSTERIA,BAZO VELARDE,Part. de Vtas Valor - CATEGORIA,5.557,5.565
PERU,CHOCOLATES P/TAZA Y REPOSTERIA,WINTER S,Part. de Vtas Valor - CATEGORIA,6.177,4.822
PERU,CHOCOLATES P/TAZA Y REPOSTERIA,M PROPIAS,Part. de Vtas Valor - CATEGORIA,5.642,4.729
PERU,CREMAS FACIALES,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,CREMAS FACIALES,POND S,Part. de Vtas Valor - CATEGORIA,22.586,23.162
PERU,CREMAS FACIALES,CERAVE,Part. de Vtas Valor - CATEGORIA,16.305,17.336
PERU,CREMAS FACIALES,NEUTROGENA,Part. de Vtas Valor - CATEGORIA,12.193,12.313
PERU,CREMAS FACIALES,GARNIER,Part. de Vtas Valor - CATEGORIA,8.446,9.107
PERU,CREMAS FACIALES,NIVEA,Part. de Vtas Valor - CATEGORIA,8.052,8.857
PERU,CREMAS MANOS Y CUERPO,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,CREMAS MANOS Y CUERPO,NIVEA,Part. de Vtas Valor - CATEGORIA,32.131,34.885
PERU,CREMAS MANOS Y CUERPO,CERAVE,Part. de Vtas Valor - CATEGORIA,18.417,17.879
PERU,CREMAS MANOS Y CUERPO,O.MARCAS,Part. de Vtas Valor - CATEGORIA,14.851,14.933
PERU,CREMAS MANOS Y CUERPO,CICATRICURE,Part. de Vtas Valor - CATEGORIA,9.961,8.734
PERU,CREMAS MANOS Y CUERPO,JOHNSON S,Part. de Vtas Valor - CATEGORIA,4.396,4.42
PERU,DESODORANTES CORPORALES,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,DESODORANTES CORPORALES,REXONA,Part. de Vtas Valor - CATEGORIA,27.029,26.41
PERU,DESODORANTES CORPORALES,AXE,Part. de Vtas Valor - CATEGORIA,12.851,13.312
PERU,DESODORANTES CORPORALES,DOVE,Part. de Vtas Valor - CATEGORIA,12.863,12.616
PERU,DESODORANTES CORPORALES,NIVEA,Part. de Vtas Valor - CATEGORIA,14.377,12.467
PERU,DESODORANTES CORPORALES,OLD SPICE,Part. de Vtas Valor - CATEGORIA,11.373,12.097
PERU,DETERGENTES,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,DETERGENTES,MARSELLA,Part. de Vtas Valor - CATEGORIA,20.731,20.436
PERU,DETERGENTES,OPAL,Part. de Vtas Valor - CATEGORIA,14.909,14.431
PERU,DETERGENTES,BOLIVAR,Part. de Vtas Valor - CATEGORIA,12.788,12.961
PERU,DETERGENTES,PATITO,Part. de Vtas Valor - CATEGORIA,12.261,11.836
PERU,DETERGENTES,ARIEL,Part. de Vtas Valor - CATEGORIA,9.547,9.07
PERU,GALLETITAS,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,GALLETITAS,SAN JORGE,Part. de Vtas Valor - CATEGORIA,12.836,14.606
PERU,GALLETITAS,VICTORIA,Part. de Vtas Valor - CATEGORIA,13.26,14.003
PERU,GALLETITAS,FIELD,Part. de Vtas Valor - CATEGORIA,12.427,12.165
PERU,GALLETITAS,RITZ,Part. de Vtas Valor - CATEGORIA,7.886,7.925
PERU,GALLETITAS,OREO,Part. de Vtas Valor - CATEGORIA,6.653,6.717
PERU,GOMAS DE MASCAR,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,GOMAS DE MASCAR,TRIDENT,Part. de Vtas Valor - CATEGORIA,48.401,51.828
PERU,GOMAS DE MASCAR,CHICLETS ADAMS,Part. de Vtas Valor - CATEGORIA,11.597,10.823
PERU,GOMAS DE MASCAR,BOOGIE,Part. de Vtas Valor - CATEGORIA,8.585,8.699
PERU,GOMAS DE MASCAR,BUBBALOO,Part. de Vtas Valor - CATEGORIA,4.069,4.639
PERU,GOMAS DE MASCAR,CLORETS,Part. de Vtas Valor - CATEGORIA,3.584,3.319
PERU,GUARNICIONES PARA COPETIN,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,GUARNICIONES PARA COPETIN,LAY S,Part. de Vtas Valor - CATEGORIA,16.105,12.275
PERU,GUARNICIONES PARA COPETIN,INKA CHIPS,Part. de Vtas Valor - CATEGORIA,5.87,11.541
PERU,GUARNICIONES PARA COPETIN,O. MARCAS,Part. de Vtas Valor - CATEGORIA,7.412,10.91
PERU,GUARNICIONES PARA COPETIN,DORITOS,Part. de Vtas Valor - CATEGORIA,9.6,9.182
PERU,GUARNICIONES PARA COPETIN,CHEETOS,Part. de Vtas Valor - CATEGORIA,9.406,8.15
PERU,HOJAS Y SISTEMAS,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,HOJAS Y SISTEMAS,PRESTOBARBA 3,Part. de Vtas Valor - CATEGORIA,26.008,24.994
PERU,HOJAS Y SISTEMAS,QUATTRO TITANIUM,Part. de Vtas Valor - CATEGORIA,8.971,9.25
PERU,HOJAS Y SISTEMAS,ULTRAGRIP 2,Part. de Vtas Valor - CATEGORIA,8.457,8.572
PERU,HOJAS Y SISTEMAS,COLT II,Part. de Vtas Valor - CATEGORIA,8.844,8.44
PERU,HOJAS Y SISTEMAS,XTREME 3,Part. de Vtas Valor - CATEGORIA,7.669,7.263
PERU,I.URINARIA,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,I.URINARIA,PLENITUD PRACTIPA-AL,Part. de Vtas Valor - CATEGORIA,17.763,18.995
PERU,I.URINARIA,PLENITUD CLASSIC,Part. de Vtas Valor - CATEGORIA,15.026,15.626
PERU,I.URINARIA,TENA SLIP ULTRA,Part. de Vtas Valor - CATEGORIA,12.607,13.329
PERU,I.URINARIA,PLENITUD PROTECT,Part. de Vtas Valor - CATEGORIA,9.684,8.031
PERU,I.URINARIA,PRUDENTIAL CONFORT,Part. de Vtas Valor - CATEGORIA,4.618,5.094
PERU,INSECTICIDAS,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,INSECTICIDAS,SAPOLIO,Part. de Vtas Valor - CATEGORIA,36.409,31.452
PERU,INSECTICIDAS,ALL OTHER,Part. de Vtas Valor - CATEGORIA,20.871,24.78
PERU,INSECTICIDAS,RAID,Part. de Vtas Valor - CATEGORIA,16.231,15.24
PERU,INSECTICIDAS,COCK,Part. de Vtas Valor - CATEGORIA,11.451,15.165
PERU,INSECTICIDAS,BAYGON,Part. de Vtas Valor - CATEGORIA,4.938,4.394
PERU,JABON DE TOCADOR,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,JABON DE TOCADOR,PROTEX,Part. de Vtas Valor - CATEGORIA,19.979,19.59
PERU,JABON DE TOCADOR,DOVE,Part. de Vtas Valor - CATEGORIA,9.92,11.621
PERU,JABON DE TOCADOR,PALMOLIVE,Part. de Vtas Valor - CATEGORIA,10.969,11.383
PERU,JABON DE TOCADOR,NEKO,Part. de Vtas Valor - CATEGORIA,10.075,8.668
PERU,JABON DE TOCADOR,O MARCAS,Part. de Vtas Valor - CATEGORIA,7.013,8.537
PERU,JABON EN BARRA,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,JABON EN BARRA,BOLIVAR,Part. de Vtas Valor - CATEGORIA,66.232,68.21
PERU,JABON EN BARRA,TROME (ALICORP),Part. de Vtas Valor - CATEGORIA,9.611,10.26
PERU,JABON EN BARRA,O MARCAS,Part. de Vtas Valor - CATEGORIA,5.921,4.57
PERU,JABON EN BARRA,SAN ISIDRO,Part. de Vtas Valor - CATEGORIA,3.337,3.879
PERU,JABON EN BARRA,MARSELLA,Part. de Vtas Valor - CATEGORIA,2.491,3.106
PERU,JUGOS EN POLVO,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,JUGOS EN POLVO,ZUKO,Part. de Vtas Valor - CATEGORIA,64.92,67.314
PERU,JUGOS EN POLVO,UMSHA,Part. de Vtas Valor - CATEGORIA,25.894,26.63
PERU,JUGOS EN POLVO,CLIGHT,Part. de Vtas Valor - CATEGORIA,6.217,5.484
PERU,JUGOS EN POLVO,NEGRITA,Part. de Vtas Valor - CATEGORIA,2.093,0.327
PERU,JUGOS EN POLVO,KANU,Part. de Vtas Valor - CATEGORIA,0.485,0.12
PERU,LECHE CONDENSADA,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,LECHE CONDENSADA,NESTLE,Part. de Vtas Valor - CATEGORIA,57.671,52.304
PERU,LECHE CONDENSADA,GLORIA,Part. de Vtas Valor - CATEGORIA,34.716,35.978
PERU,LECHE CONDENSADA,BONLE,Part. de Vtas Valor - CATEGORIA,5.158,6.92
PERU,LECHE CONDENSADA,O.MARCAS,Part. de Vtas Valor - CATEGORIA,0.168,2.529
PERU,LECHE CONDENSADA,M PROPIAS,Part. de Vtas Valor - CATEGORIA,2.268,2.241
PERU,LECHE EVAPORADA,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,LECHE EVAPORADA,GLORIA,Part. de Vtas Valor - CATEGORIA,63.524,61.362
PERU,LECHE EVAPORADA,IDEAL (NESTLE),Part. de Vtas Valor - CATEGORIA,13.655,13.596
PERU,LECHE EVAPORADA,BONLE,Part. de Vtas Valor - CATEGORIA,8.803,11.681
PERU,LECHE EVAPORADA,LAIVE,Part. de Vtas Valor - CATEGORIA,6.74,7.482
PERU,LECHE EVAPORADA,PURA VIDA (GLORIA),Part. de Vtas Valor - CATEGORIA,3.861,3.16
PERU,LECHES EN POLVO ENTE.Y DESCRE.,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,LECHES EN POLVO ENTE.Y DESCRE.,ENFAGROW,Part. de Vtas Valor - CATEGORIA,42.219,40.777
PERU,LECHES EN POLVO ENTE.Y DESCRE.,SIMILAC,Part. de Vtas Valor - CATEGORIA,24.23,24.006
PERU,LECHES EN POLVO ENTE.Y DESCRE.,O.MARCAS,Part. de Vtas Valor - CATEGORIA,9.209,9.807
PERU,LECHES EN POLVO ENTE.Y DESCRE.,NAN,Part. de Vtas Valor - CATEGORIA,7.663,9.253
PERU,LECHES EN POLVO ENTE.Y DESCRE.,ANCHOR (NESTLE),Part. de Vtas Valor - CATEGORIA,7.931,8.631
PERU,LECHES FLUIDAS,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,LECHES FLUIDAS,GLORIA,Part. de Vtas Valor - CATEGORIA,72.609,71.142
PERU,LECHES FLUIDAS,LAIVE,Part. de Vtas Valor - CATEGORIA,15.678,15.219
PERU,LECHES FLUIDAS,VIGOR,Part. de Vtas Valor - CATEGORIA,3.412,5.025
PERU,LECHES FLUIDAS,LA PREFERIDA,Part. de Vtas Valor - CATEGORIA,2.658,3.801
PERU,LECHES FLUIDAS,DANLAC,Part. de Vtas Valor - CATEGORIA,0.944,1.795
PERU,LEJIAS,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,LEJIAS,CLOROX,Part. de Vtas Valor - CATEGORIA,49.525,51.525
PERU,LEJIAS,SAPOLIO,Part. de Vtas Valor - CATEGORIA,25.956,24.614
PERU,LEJIAS,LIGURIA,Part. de Vtas Valor - CATEGORIA,8.552,8.709
PERU,LEJIAS,OTROS,Part. de Vtas Valor - CATEGORIA,4.577,5.341
PERU,LEJIAS,PL,Part. de Vtas Valor - CATEGORIA,4.57,3.749
PERU,LIMP. Y DESEN. LIQUIDOS,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,LIMP. Y DESEN. LIQUIDOS,POETT,Part. de Vtas Valor - CATEGORIA,37.623,39.878
PERU,LIMP. Y DESEN. LIQUIDOS,SAPOLIO,Part. de Vtas Valor - CATEGORIA,36.633,36.971
PERU,LIMP. Y DESEN. LIQUIDOS,O MARCAS,Part. de Vtas Valor - CATEGORIA,11.275,10.472
PERU,LIMP. Y DESEN. LIQUIDOS,M PROPIAS,Part. de Vtas Valor - CATEGORIA,5.272,4.086
PERU,LIMP. Y DESEN. LIQUIDOS,DKASA,Part. de Vtas Valor - CATEGORIA,3.596,3.466
PERU,PAN ARABE Y TORTILLAS,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,PAN ARABE Y TORTILLAS,O. MARCAS,Part. de Vtas Valor - CATEGORIA,89.373,92.368
PERU,PAN ARABE Y TORTILLAS,M PROPIAS,Part. de Vtas Valor - CATEGORIA,8.624,5.566
PERU,PAN ARABE Y TORTILLAS,SANIITO,Part. de Vtas Valor - CATEGORIA,1.034,0.999
PERU,PAN ARABE Y TORTILLAS,MOLINOS DEL MUNDO,Part. de Vtas Valor - CATEGORIA,0.168,0.554
PERU,PAN ARABE Y TORTILLAS,UNION,Part. de Vtas Valor - CATEGORIA,0.801,0.514
PERU,PANALES DESCARTABLES P/BEBES,,Part. de Vtas Valor - CATEGORIA,100,100
PERU,PANALES DESCARTABLES P/BEBES,BABYSEC PREMIUM,Part. de Vtas Valor - CATEGORIA,25.095,25.369
PERU,PANALES DESCARTABLES P/BEBES,HUGGIES NATURAL CARE,Part. de Vtas Valor - CATEGORIA,22.215,21.963
PERU,PANALES DESCARTABLES P/BEBES,HUGGIES ACTIVE SEC,Part. de Vtas Valor - CATEGORIA,21.019,20.246
